,TARGET,DerogCnt,CollectCnt,BanruptcyInd,InqCnt06,InqTimeLast,InqFinanceCnt24,TLTimeFirst,TLTimeLast,TLCnt03,TLCnt12,TLCnt24,TLCnt,TLSatCnt,TLDel60Cnt,TLBadCnt24,TL75UtilCnt,TL50UtilCnt,TLDel3060Cnt24,TLDel90Cnt24,TLDel60CntAll,TLBadDerogCnt,TLDel60Cnt24
999,0,0,0,0,7,1.0,4,156,3,1,1,2,11.0,18.0,0,0,7.0,7.0,0,0,0,0,0
1000,0,0,0,0,5,0.0,2,79,9,0,2,5,7.0,10.0,0,0,2.0,2.0,0,0,0,0,0
1001,0,0,0,0,2,2.0,1,309,11,0,1,1,11.0,19.0,0,0,0.0,2.0,0,0,0,0,0
1002,0,0,0,0,5,2.0,8,200,12,0,1,2,12.0,23.0,0,0,5.0,5.0,0,0,0,0,0
1003,0,0,0,0,1,3.0,1,342,2,1,1,1,2.0,1.0,0,0,0.0,0.0,2,0,1,0,1
1004,0,0,0,0,0,,0,173,2,1,2,3,10.0,22.0,0,0,0.0,0.0,0,0,0,0,0
1005,0,1,1,0,7,0.0,18,125,3,2,4,10,7.0,10.0,3,2,3.0,3.0,3,2,5,3,4
1006,0,0,0,0,0,7.0,0,162,5,0,5,9,14.0,17.0,0,0,5.0,7.0,0,0,0,0,0
1007,0,1,0,0,7,2.0,7,198,1,1,1,1,3.0,11.0,0,0,2.0,2.0,1,0,0,0,0
1008,0,1,0,1,7,2.0,6,91,4,0,3,4,5.0,5.0,2,1,3.0,3.0,0,1,2,1,1
1009,0,1,0,0,3,1.0,6,330,4,0,2,3,8.0,14.0,3,2,1.0,3.0,1,2,6,2,2
1010,0,5,0,1,2,1.0,3,207,15,0,0,1,1.0,2.0,13,0,0.0,0.0,0,1,15,5,1
1011,0,5,4,0,1,6.0,0,302,18,0,0,2,5.0,7.0,1,1,1.0,1.0,0,1,1,3,1
1012,0,2,1,0,2,1.0,2,182,7,0,1,1,5.0,4.0,3,2,3.0,4.0,0,2,4,3,2
1013,0,0,0,0,2,0.0,2,170,10,0,1,2,4.0,7.0,1,1,2.0,2.0,2,1,6,1,2
1014,0,1,0,1,4,1.0,11,233,1,3,4,7,8.0,13.0,5,0,4.0,4.0,0,0,5,0,0
1015,0,2,0,1,4,0.0,14,248,4,0,4,5,7.0,10.0,0,0,2.0,4.0,0,0,1,0,0
1016,0,0,0,0,0,,0,258,90,0,0,0,2.0,4.0,5,2,2.0,2.0,0,2,7,2,2
1017,0,2,1,0,5,0.0,4,128,12,0,1,1,1.0,3.0,0,0,0.0,0.0,0,0,0,1,0
1018,0,1,1,0,5,1.0,2,131,4,0,5,5,9.0,14.0,0,0,6.0,7.0,1,0,1,0,0
1019,0,2,1,0,2,0.0,1,73,13,0,0,1,6.0,8.0,2,1,2.0,3.0,0,1,4,1,1
1020,0,1,0,0,0,15.0,0,126,65,0,0,0,1.0,5.0,0,0,0.0,0.0,0,0,0,0,0
1021,0,0,0,0,0,,0,73,17,0,0,1,5.0,7.0,0,0,1.0,1.0,0,0,0,0,0
1022,0,2,1,0,0,,0,379,9,0,1,1,1.0,2.0,2,1,0.0,0.0,0,1,2,2,1
1023,0,2,1,0,1,2.0,4,441,7,0,2,5,13.0,27.0,11,6,9.0,10.0,1,7,21,8,7
1024,0,3,3,0,3,0.0,4,161,12,0,1,1,1.0,4.0,2,0,1.0,1.0,0,0,2,1,0
1025,0,1,1,0,2,0.0,6,253,10,0,2,6,9.0,26.0,1,1,2.0,4.0,1,1,2,2,1
1026,0,0,0,0,0,7.0,0,550,1,2,4,7,24.0,24.0,4,4,8.0,12.0,1,4,4,4,4
1027,0,2,0,1,0,9.0,2,171,14,0,0,1,4.0,6.0,6,0,1.0,2.0,0,0,6,0,0
1028,0,1,1,0,5,1.0,2,178,24,0,0,1,5.0,12.0,1,0,0.0,0.0,3,1,7,2,1
1029,0,6,4,0,1,0.0,2,131,41,0,0,0,2.0,12.0,0,0,0.0,0.0,0,2,5,6,2
1030,0,0,0,0,3,3.0,8,147,3,1,3,7,16.0,23.0,0,0,5.0,6.0,3,0,0,0,0
1031,0,3,3,0,0,10.0,0,94,20,0,0,1,5.0,5.0,0,0,1.0,1.0,1,0,1,2,0
1032,0,0,0,0,13,1.0,1,328,7,0,1,4,15.0,25.0,4,0,1.0,1.0,2,0,8,0,1
1033,0,0,0,0,1,1.0,2,257,7,0,1,1,8.0,12.0,0,0,5.0,5.0,3,0,2,0,0
1034,0,2,0,0,4,0.0,3,91,22,0,0,1,5.0,9.0,2,1,2.0,2.0,3,4,8,6,6
1035,0,1,0,0,0,22.0,0,178,37,0,0,0,7.0,15.0,1,0,2.0,3.0,0,0,2,0,0
1036,0,0,0,0,3,1.0,3,232,18,0,0,2,7.0,8.0,2,2,2.0,4.0,0,2,2,2,2
1037,0,0,0,0,2,1.0,2,395,22,0,0,1,4.0,12.0,3,1,3.0,3.0,3,1,6,1,1
1038,0,1,1,0,10,0.0,13,316,3,2,8,16,12.0,24.0,1,0,9.0,9.0,2,0,2,0,1
1039,0,0,0,0,2,1.0,6,129,1,1,3,11,16.0,21.0,0,0,5.0,5.0,0,0,0,0,0
1040,0,8,1,0,4,0.0,2,197,21,0,0,1,5.0,13.0,4,0,2.0,2.0,0,1,8,4,1
1041,0,1,0,1,2,1.0,3,152,7,0,4,4,3.0,12.0,2,0,3.0,3.0,0,0,2,1,0
1042,0,2,0,1,2,0.0,1,149,13,0,0,1,5.0,9.0,2,1,0.0,0.0,0,1,2,1,1
1043,0,1,1,0,2,3.0,1,228,33,0,0,0,15.0,19.0,3,3,11.0,11.0,0,3,3,4,3
1044,0,2,2,1,8,1.0,9,121,12,0,1,5,10.0,8.0,11,8,8.0,8.0,0,11,11,12,11
1045,0,0,0,0,10,1.0,1,25,5,0,1,1,3.0,3.0,0,0,,,0,0,0,0,0
1046,0,0,0,0,0,,0,303,7,0,1,1,2.0,10.0,1,0,1.0,1.0,0,0,2,0,0
1047,0,0,0,0,1,2.0,1,357,12,0,2,3,9.0,13.0,0,0,3.0,5.0,2,0,3,0,1
1048,0,7,4,1,6,1.0,3,146,28,0,0,0,2.0,8.0,10,1,1.0,1.0,0,1,10,4,1
1049,0,1,1,0,0,12.0,1,199,59,0,0,0,6.0,5.0,4,2,4.0,4.0,3,3,5,3,5
1050,0,0,0,0,3,0.0,1,70,5,0,1,4,4.0,6.0,0,0,1.0,4.0,0,0,1,0,0
1051,0,0,0,0,1,1.0,2,132,3,1,1,6,16.0,30.0,0,0,3.0,5.0,0,0,0,0,0
1052,0,3,0,0,6,1.0,11,49,4,0,5,8,11.0,12.0,0,0,4.0,6.0,0,0,0,0,0
1053,0,0,0,0,0,13.0,0,244,17,0,0,3,18.0,22.0,0,0,11.0,12.0,3,0,1,0,1
1054,0,2,2,0,1,1.0,5,266,16,0,0,1,3.0,5.0,0,0,1.0,1.0,3,0,3,0,2
1055,0,2,0,1,3,1.0,8,326,17,0,0,1,2.0,8.0,4,0,2.0,2.0,2,0,5,0,1
1056,0,0,0,0,3,1.0,1,131,3,2,4,5,5.0,11.0,0,0,,,0,0,0,0,0
1057,0,1,1,0,5,0.0,5,153,1,1,2,5,7.0,9.0,0,0,3.0,5.0,0,0,0,1,0
1058,0,0,0,0,3,0.0,2,26,4,0,2,2,3.0,2.0,0,0,0.0,1.0,0,0,0,0,0
1059,0,1,0,0,1,5.0,0,282,4,0,3,5,10.0,25.0,3,0,2.0,3.0,3,0,4,0,2
1060,0,0,0,0,2,1.0,22,147,9,0,2,4,13.0,32.0,1,1,6.0,6.0,0,1,2,1,1
1061,0,4,3,0,1,1.0,1,100,11,0,2,2,4.0,5.0,1,0,2.0,3.0,2,0,2,2,1
1062,0,2,0,1,9,0.0,8,139,4,0,3,4,5.0,10.0,0,0,3.0,4.0,0,1,2,1,1
1063,0,2,2,0,2,2.0,3,276,3,1,2,6,3.0,11.0,1,0,2.0,2.0,0,0,1,1,0
1064,0,0,0,0,12,1.0,8,393,1,7,9,9,14.0,14.0,0,0,9.0,11.0,0,0,0,0,0
1065,0,0,0,0,0,8.0,0,157,12,0,2,4,13.0,21.0,2,1,5.0,7.0,3,2,4,2,3
1066,0,0,0,0,4,0.0,4,243,19,0,0,1,12.0,19.0,1,1,2.0,4.0,3,1,3,1,2
1067,0,0,0,0,0,,0,363,71,0,0,0,2.0,6.0,0,0,0.0,1.0,0,0,0,0,0
1068,0,3,3,0,8,0.0,3,121,14,0,0,1,3.0,2.0,1,1,0.0,0.0,0,1,1,3,1
1069,0,0,0,0,1,4.0,5,109,4,0,5,9,10.0,22.0,0,0,6.0,7.0,0,0,0,0,0
1070,0,0,0,0,1,2.0,0,275,10,0,3,4,22.0,39.0,0,0,8.0,8.0,0,0,1,0,0
1071,0,2,1,1,4,1.0,8,156,3,1,4,6,8.0,15.0,12,4,5.0,7.0,0,4,12,5,4
1072,0,0,0,0,1,4.0,1,59,12,0,1,5,7.0,8.0,0,0,5.0,5.0,0,0,0,0,0
1073,0,0,0,0,2,5.0,2,83,5,0,4,11,16.0,19.0,0,0,4.0,6.0,0,0,0,0,0
1074,0,0,0,0,0,,0,187,17,0,0,2,8.0,18.0,0,0,4.0,5.0,0,0,0,0,0
1075,0,0,0,0,1,1.0,0,102,12,0,1,1,3.0,12.0,0,0,0.0,0.0,0,0,0,0,0
1076,0,0,0,0,5,1.0,2,132,44,0,0,0,6.0,18.0,3,2,2.0,2.0,2,4,5,4,5
1077,0,0,0,0,2,1.0,5,313,37,0,0,0,1.0,4.0,2,0,1.0,1.0,2,0,3,0,1
1078,0,0,0,0,2,2.0,3,141,13,0,0,4,15.0,33.0,0,0,2.0,2.0,0,0,0,0,0
1079,0,0,0,0,0,,0,92,14,0,0,2,7.0,12.0,0,0,3.0,5.0,1,0,0,0,0
1080,0,1,1,0,6,0.0,4,91,3,1,7,9,10.0,7.0,2,1,4.0,4.0,2,1,2,1,2
1081,0,8,6,1,1,6.0,2,211,6,0,1,2,9.0,11.0,10,5,2.0,2.0,0,5,10,11,5
1082,0,1,1,0,2,1.0,1,105,15,0,0,1,8.0,11.0,5,3,1.0,2.0,3,3,6,4,3
1083,0,2,2,0,1,1.0,1,138,28,0,0,0,6.0,18.0,2,1,2.0,2.0,3,4,7,6,6
1084,0,0,0,0,3,1.0,3,75,7,0,2,2,5.0,10.0,3,0,2.0,2.0,0,1,5,1,1
1085,0,1,1,0,2,0.0,1,303,11,0,1,2,2.0,10.0,0,0,1.0,2.0,0,1,1,1,1
1086,0,1,1,0,10,1.0,11,84,2,1,9,18,18.0,24.0,0,0,4.0,6.0,0,0,0,1,0
1087,0,0,0,0,2,1.0,0,360,4,0,1,2,24.0,28.0,0,0,14.0,19.0,0,0,0,0,0
1088,0,4,3,0,1,6.0,2,131,2,1,1,1,4.0,7.0,1,0,0.0,1.0,0,0,4,2,0
1089,0,2,2,0,0,11.0,0,161,9,0,1,1,4.0,1.0,4,2,2.0,2.0,2,3,6,5,4
1090,0,1,0,0,1,0.0,1,252,12,0,1,1,6.0,8.0,0,0,1.0,1.0,0,0,0,0,0
1091,0,2,2,0,5,2.0,8,27,2,2,2,6,8.0,6.0,0,0,5.0,7.0,1,0,0,2,0
1092,0,2,0,0,5,0.0,0,265,7,0,1,2,13.0,21.0,0,0,3.0,7.0,1,0,0,0,0
1093,0,2,2,0,6,1.0,22,121,2,3,5,11,11.0,30.0,0,0,7.0,8.0,3,0,2,2,2
1094,0,0,0,0,2,2.0,1,79,9,0,3,9,17.0,17.0,0,0,5.0,6.0,0,0,0,0,0
1095,0,0,0,0,3,2.0,4,230,4,0,4,16,27.0,32.0,0,0,5.0,8.0,0,0,2,0,0
1096,0,0,0,0,6,3.0,2,221,2,1,4,6,18.0,23.0,0,0,7.0,10.0,0,0,0,0,0
1097,0,1,1,0,13,1.0,7,119,6,0,3,4,8.0,11.0,1,0,4.0,5.0,1,0,1,1,0
1098,0,0,0,0,3,0.0,4,301,3,1,2,3,12.0,27.0,0,0,3.0,3.0,2,0,1,0,1
1099,0,2,0,1,2,0.0,3,113,12,0,1,4,6.0,10.0,6,0,2.0,4.0,0,0,7,0,0
1100,0,1,0,1,0,9.0,1,53,9,0,1,3,4.0,5.0,0,0,3.0,3.0,0,0,0,0,0
1101,0,6,2,1,2,0.0,3,111,7,0,1,2,2.0,4.0,1,0,1.0,2.0,0,0,1,2,0
1102,0,0,0,0,0,11.0,1,86,2,1,3,5,16.0,16.0,0,0,9.0,11.0,0,0,0,0,0
1103,0,2,0,0,1,1.0,1,189,20,0,0,1,1.0,4.0,0,0,0.0,1.0,2,0,3,0,1
1104,0,0,0,0,0,12.0,1,137,9,0,3,7,8.0,15.0,0,0,6.0,7.0,0,0,0,0,0
1105,0,1,1,0,0,12.0,0,79,29,0,0,0,7.0,11.0,0,0,4.0,5.0,0,1,1,1,1
1106,0,8,0,0,2,1.0,3,309,131,0,0,0,3.0,2.0,2,0,1.0,1.0,0,2,4,4,2
1107,0,0,0,0,0,22.0,0,123,13,0,0,2,7.0,14.0,0,0,2.0,3.0,0,0,0,0,0
1108,0,4,1,1,3,1.0,6,150,3,1,1,2,2.0,7.0,2,0,1.0,1.0,0,0,2,0,0
1109,0,2,1,1,4,1.0,0,170,3,1,2,4,8.0,16.0,0,0,5.0,7.0,0,0,0,1,0
1110,0,8,4,1,3,1.0,3,267,9,0,1,2,2.0,2.0,2,0,2.0,2.0,0,0,2,1,0
1111,0,0,0,0,2,1.0,3,169,8,0,1,1,5.0,22.0,7,7,4.0,4.0,3,7,8,7,8
1112,0,2,2,0,1,1.0,1,378,24,0,0,1,11.0,17.0,0,0,1.0,1.0,0,1,1,1,1
1113,0,0,0,0,5,1.0,4,124,3,1,3,7,11.0,13.0,0,0,1.0,2.0,0,0,0,0,0
1114,0,2,2,0,3,0.0,6,182,9,0,1,3,7.0,11.0,1,0,3.0,4.0,1,0,1,2,0
1115,0,1,0,1,3,2.0,5,82,11,0,2,3,4.0,5.0,0,0,1.0,1.0,0,0,0,0,0
1116,0,0,0,0,1,1.0,0,149,2,1,1,2,3.0,3.0,1,0,1.0,1.0,0,0,2,0,0
1117,0,4,0,1,1,0.0,1,313,5,0,1,1,1.0,5.0,9,2,1.0,1.0,0,2,9,2,2
1118,0,0,0,0,1,1.0,0,129,4,0,3,7,11.0,15.0,0,0,5.0,7.0,0,0,1,0,0
1119,0,1,1,0,4,2.0,5,46,7,0,2,9,10.0,14.0,0,0,4.0,6.0,0,0,0,0,0
1120,0,0,0,0,0,12.0,0,164,5,0,3,4,6.0,15.0,1,0,2.0,3.0,0,0,1,0,0
1121,0,0,0,0,2,1.0,1,108,13,0,0,3,7.0,6.0,2,1,2.0,3.0,0,1,4,1,1
1122,0,0,0,0,4,1.0,3,147,4,0,3,10,14.0,22.0,0,0,1.0,3.0,0,0,1,0,0
1123,0,0,0,0,1,0.0,1,65,7,0,1,2,2.0,4.0,1,1,,,0,1,1,1,1
1124,0,1,1,0,6,1.0,1,146,3,1,2,3,5.0,6.0,0,0,1.0,2.0,0,0,0,1,0
1125,0,0,0,0,2,1.0,0,251,15,0,0,5,17.0,23.0,2,1,5.0,7.0,2,1,3,1,2
1126,0,0,0,0,2,0.0,4,162,4,0,2,6,13.0,31.0,0,0,4.0,6.0,1,0,0,0,0
1127,0,0,0,0,1,6.0,0,212,80,0,0,0,4.0,7.0,4,3,,,0,3,6,3,3
1128,0,0,0,0,1,1.0,5,312,6,0,4,8,22.0,27.0,0,0,4.0,7.0,0,0,0,0,0
1129,0,2,0,0,1,1.0,2,207,9,0,2,2,7.0,8.0,6,5,2.0,3.0,0,5,9,5,5
1130,0,0,0,0,1,4.0,1,221,2,1,4,6,15.0,19.0,0,0,4.0,5.0,0,0,0,0,0
1131,0,2,0,1,2,3.0,2,126,3,2,3,4,5.0,10.0,7,1,3.0,3.0,2,1,9,1,2
1132,0,7,7,0,2,2.0,1,73,9,0,3,4,6.0,7.0,0,0,2.0,3.0,0,0,0,7,0
1133,0,16,14,0,5,1.0,7,117,21,0,0,1,2.0,6.0,5,1,1.0,1.0,2,1,8,10,2
1134,0,0,0,0,1,2.0,0,266,18,0,0,2,11.0,21.0,2,1,3.0,3.0,0,1,6,1,1
1135,0,0,0,0,2,1.0,1,37,5,0,2,3,4.0,4.0,0,0,0.0,0.0,0,0,0,0,0
1136,0,5,4,1,6,2.0,13,177,6,0,2,3,2.0,5.0,9,2,0.0,0.0,0,2,10,5,2
1137,0,2,0,1,7,1.0,10,167,1,1,3,4,4.0,8.0,1,0,1.0,3.0,0,3,3,3,3
1138,0,0,0,0,2,1.0,4,396,7,0,8,15,22.0,33.0,0,0,5.0,6.0,0,0,0,0,0
1139,0,2,2,0,1,1.0,1,86,1,1,3,6,11.0,12.0,0,0,6.0,7.0,0,0,1,1,0
1140,0,2,0,1,2,2.0,2,247,33,0,0,0,6.0,12.0,14,13,0.0,2.0,1,14,14,16,14
1141,0,0,0,0,0,21.0,0,46,19,0,0,3,3.0,5.0,0,0,0.0,0.0,0,0,0,0,0
1142,0,0,0,0,2,2.0,3,55,9,0,2,3,4.0,4.0,0,0,2.0,4.0,0,0,0,0,0
1143,0,1,0,1,7,1.0,9,286,5,0,1,2,9.0,7.0,12,3,5.0,6.0,0,3,14,3,3
1144,0,0,0,0,7,1.0,7,132,3,1,3,8,14.0,23.0,0,0,4.0,5.0,0,0,0,0,0
1145,0,0,0,0,0,13.0,3,93,4,0,1,8,18.0,41.0,0,0,7.0,11.0,1,0,0,0,0
1146,0,5,4,0,6,1.0,9,124,5,0,4,4,4.0,18.0,0,0,1.0,2.0,0,0,3,3,0
1147,0,1,1,0,0,13.0,2,165,8,0,1,3,4.0,6.0,1,1,1.0,2.0,2,1,2,2,2
1148,0,3,3,0,7,1.0,3,117,12,0,2,3,7.0,10.0,4,4,2.0,3.0,3,5,7,7,5
1149,0,2,1,0,2,2.0,1,292,7,0,2,4,6.0,12.0,0,0,4.0,4.0,1,0,1,1,0
1150,0,3,2,0,5,1.0,5,245,30,0,0,0,5.0,14.0,0,0,1.0,3.0,2,2,5,5,3
1151,0,2,2,0,5,0.0,5,235,2,1,1,3,5.0,18.0,1,0,0.0,0.0,0,0,3,2,0
1152,0,1,1,0,3,1.0,7,219,10,0,1,2,2.0,12.0,1,0,1.0,1.0,0,2,4,2,2
1153,0,0,0,0,2,0.0,0,135,11,0,1,4,13.0,19.0,0,0,4.0,5.0,3,0,1,0,1
1154,0,4,2,1,8,0.0,11,40,5,0,4,11,11.0,15.0,0,0,5.0,8.0,0,0,0,2,0
1155,0,3,3,0,9,0.0,3,202,14,0,0,2,7.0,16.0,5,1,1.0,3.0,3,1,5,4,3
1156,0,3,0,0,12,0.0,12,112,7,0,2,3,5.0,8.0,1,0,4.0,4.0,0,0,2,1,0
1157,0,0,0,0,7,2.0,9,215,5,0,1,4,11.0,20.0,0,0,7.0,8.0,0,0,0,0,0
1158,0,0,0,0,3,1.0,0,307,11,0,1,3,12.0,18.0,0,0,4.0,7.0,3,0,0,0,0
1159,0,0,0,0,0,,0,339,13,0,0,4,11.0,16.0,1,0,5.0,6.0,3,1,1,1,1
1160,0,4,1,0,1,4.0,3,315,5,0,2,5,5.0,8.0,3,0,4.0,5.0,0,0,4,0,0
1161,0,0,0,0,0,15.0,0,237,2,1,2,6,7.0,20.0,0,0,2.0,4.0,2,0,2,0,1
1162,0,1,1,0,2,5.0,6,209,9,0,2,2,5.0,19.0,0,0,1.0,1.0,0,0,0,1,0
1163,0,0,0,0,1,1.0,0,83,15,0,0,1,5.0,12.0,0,0,3.0,4.0,0,0,0,0,0
1164,0,1,0,0,2,2.0,1,78,78,0,0,0,0.0,4.0,1,0,0.0,0.0,0,0,1,0,0
1165,0,0,0,0,4,1.0,3,279,2,2,4,4,15.0,26.0,0,0,8.0,10.0,3,0,1,0,1
1166,0,0,0,0,2,2.0,6,129,10,0,1,2,4.0,6.0,1,2,1.0,1.0,0,2,3,2,2
1167,0,0,0,0,1,6.0,1,159,15,0,0,2,11.0,26.0,0,0,4.0,7.0,0,2,2,2,2
1168,0,1,0,0,0,,0,163,6,0,2,2,4.0,3.0,1,1,1.0,1.0,0,1,1,2,1
1169,0,1,0,0,3,3.0,7,139,3,1,6,10,10.0,22.0,0,0,7.0,8.0,0,0,0,0,0
1170,0,1,0,1,6,0.0,11,205,4,0,3,7,9.0,15.0,0,0,5.0,6.0,0,0,0,0,0
1171,0,0,0,0,2,1.0,2,235,8,0,1,3,17.0,25.0,0,0,9.0,11.0,0,0,0,0,0
1172,0,1,1,0,2,1.0,5,112,3,1,1,3,5.0,10.0,0,0,3.0,4.0,1,0,0,1,0
1173,0,0,0,0,6,1.0,3,93,17,0,0,1,6.0,10.0,0,0,3.0,4.0,0,0,1,0,0
1174,0,0,0,1,0,9.0,1,132,6,0,4,4,6.0,7.0,7,2,3.0,3.0,0,2,7,2,2
1175,0,3,0,0,1,5.0,0,75,15,0,0,4,11.0,17.0,0,0,5.0,7.0,0,0,0,2,0
1176,0,12,5,1,8,1.0,4,31,31,0,0,0,1.0,1.0,1,0,0.0,0.0,0,0,1,5,0
1177,0,1,1,0,0,15.0,1,144,16,0,0,1,6.0,14.0,0,0,2.0,2.0,3,0,3,1,3
1178,0,0,0,0,6,1.0,9,110,9,0,3,9,13.0,30.0,0,0,6.0,6.0,0,0,0,0,0
1179,0,0,0,0,0,15.0,0,263,7,0,1,2,8.0,19.0,0,0,4.0,4.0,0,0,0,0,0
1180,0,9,8,0,3,1.0,1,144,19,0,0,1,2.0,3.0,2,1,0.0,0.0,0,1,2,1,1
1181,0,2,2,0,6,0.0,18,132,3,1,4,8,12.0,25.0,3,1,3.0,3.0,0,1,4,1,1
1182,0,5,4,0,7,1.0,4,114,5,0,4,9,7.0,16.0,0,0,3.0,6.0,0,0,2,1,0
1183,0,0,0,0,2,1.0,1,292,5,0,8,11,35.0,41.0,1,0,2.0,3.0,2,0,1,0,1
1184,0,8,6,1,0,10.0,1,41,8,0,1,1,2.0,2.0,0,0,1.0,1.0,2,0,1,2,1
1185,0,5,2,1,4,1.0,6,22,3,1,2,3,2.0,2.0,0,0,1.0,1.0,0,0,0,1,0
1186,0,1,0,1,5,1.0,5,302,2,1,2,2,2.0,2.0,2,1,1.0,2.0,0,1,3,1,1
1187,0,0,0,0,0,9.0,1,117,9,0,1,4,13.0,21.0,0,0,11.0,12.0,0,0,0,0,0
1188,0,0,0,0,8,1.0,4,93,2,2,6,7,9.0,10.0,0,0,4.0,4.0,0,0,0,0,0
1189,0,3,3,0,8,1.0,21,161,2,1,2,3,3.0,8.0,0,0,2.0,3.0,0,0,0,1,0
1190,0,2,2,0,1,1.0,3,176,4,0,2,3,3.0,10.0,0,0,1.0,1.0,0,0,1,1,0
1191,0,0,0,0,0,,0,165,11,0,1,1,7.0,11.0,0,0,1.0,1.0,0,0,0,0,0
1192,0,1,0,0,1,3.0,2,168,11,0,2,2,9.0,13.0,8,7,1.0,1.0,3,9,11,10,11
1193,0,0,0,0,3,1.0,4,218,12,0,1,1,2.0,3.0,0,0,,,0,0,0,0,0
1194,0,3,3,0,1,1.0,1,377,2,2,5,12,20.0,38.0,3,0,5.0,8.0,0,3,3,6,3
1195,0,0,0,0,0,8.0,2,133,8,0,1,1,8.0,21.0,2,0,3.0,4.0,3,0,2,0,1
1196,0,0,0,0,1,5.0,2,193,4,0,2,4,8.0,20.0,0,0,2.0,4.0,0,0,0,0,0
1197,0,0,0,0,0,,0,279,4,0,1,3,19.0,26.0,0,0,1.0,1.0,0,0,0,0,0
1198,0,2,1,0,1,3.0,1,195,3,1,2,11,9.0,27.0,2,1,6.0,6.0,3,1,5,1,1
1199,0,5,0,1,4,0.0,7,75,4,0,5,8,6.0,12.0,0,0,3.0,6.0,0,0,1,1,0
1200,0,2,1,0,5,1.0,8,49,10,0,1,10,18.0,18.0,0,0,12.0,13.0,0,0,0,1,0
1201,0,1,0,1,2,1.0,1,151,22,0,0,1,3.0,9.0,0,0,1.0,2.0,0,0,0,0,0
1202,0,0,0,0,1,1.0,4,361,9,0,2,5,13.0,21.0,0,0,2.0,4.0,0,0,1,0,0
1203,0,0,0,0,2,1.0,1,387,17,0,0,3,11.0,18.0,0,0,1.0,3.0,0,0,0,0,0
1204,0,2,1,0,2,0.0,0,115,6,0,1,4,2.0,17.0,0,0,,,2,2,4,3,3
1205,0,1,1,0,3,2.0,5,108,7,0,1,2,6.0,14.0,0,0,2.0,3.0,0,0,0,1,0
1206,0,0,0,0,0,,0,100,100,0,0,0,1.0,1.0,0,0,1.0,1.0,0,1,1,1,1
1207,0,0,0,0,2,2.0,1,325,9,0,1,5,15.0,30.0,0,0,1.0,2.0,0,0,0,0,0
1208,0,0,0,0,4,1.0,7,40,3,1,5,7,6.0,9.0,0,0,1.0,1.0,0,0,0,0,0
1209,0,4,1,0,0,9.0,1,102,4,0,2,4,6.0,11.0,1,0,2.0,3.0,0,0,1,0,0
1210,0,0,0,0,0,10.0,0,91,6,0,5,11,6.0,24.0,0,0,1.0,2.0,0,0,0,0,0
1211,0,0,0,0,6,1.0,1,53,13,0,0,1,11.0,13.0,0,0,2.0,4.0,0,0,0,0,0
1212,0,3,3,0,4,0.0,4,55,9,0,1,2,2.0,2.0,1,1,2.0,2.0,0,1,1,4,1
1213,0,0,0,0,2,0.0,1,195,12,0,1,4,9.0,12.0,0,0,3.0,3.0,3,0,1,0,0
1214,0,0,0,1,6,0.0,12,237,5,0,5,10,9.0,10.0,11,0,7.0,8.0,0,0,11,0,0
1215,0,0,0,0,3,0.0,0,218,19,0,0,1,6.0,10.0,0,0,0.0,0.0,1,0,0,0,0
1216,0,6,3,1,4,0.0,5,126,28,0,0,0,2.0,5.0,10,0,1.0,1.0,0,0,10,2,0
1217,0,1,0,1,0,16.0,0,97,5,0,1,5,10.0,16.0,0,0,6.0,8.0,0,0,0,0,0
1218,0,0,0,0,2,1.0,2,197,3,1,3,4,5.0,12.0,0,0,2.0,3.0,2,0,3,0,1
1219,0,4,2,1,3,0.0,6,126,79,0,0,0,1.0,1.0,1,0,0.0,0.0,0,0,1,1,0
1220,0,0,0,0,1,4.0,1,20,20,0,0,1,0.0,1.0,0,0,,,0,0,0,0,0
1221,0,0,0,0,0,18.0,1,135,18,0,0,3,9.0,13.0,0,0,2.0,4.0,0,0,0,0,0
1222,0,0,0,0,1,6.0,1,133,27,0,0,0,4.0,6.0,3,2,1.0,1.0,0,3,3,3,3
1223,0,1,0,1,1,4.0,2,184,10,0,1,2,4.0,19.0,4,2,2.0,2.0,0,3,4,3,3
1224,0,0,0,0,7,1.0,5,188,2,1,7,13,15.0,29.0,0,0,4.0,5.0,0,0,0,0,0
1225,0,0,0,0,0,8.0,3,91,28,0,0,0,7.0,15.0,0,0,4.0,4.0,3,0,0,0,0
1226,0,1,0,0,7,1.0,4,113,51,0,0,0,3.0,5.0,0,0,0.0,2.0,0,0,0,0,0
1227,0,3,0,0,4,2.0,1,268,32,0,0,0,1.0,5.0,4,1,0.0,0.0,0,1,5,1,1
1228,0,0,0,0,6,2.0,6,203,5,0,7,10,18.0,15.0,3,1,13.0,15.0,3,2,3,2,3
1229,0,0,0,0,3,1.0,21,231,1,1,5,8,16.0,30.0,0,0,2.0,3.0,1,0,0,0,0
1230,0,0,0,0,3,2.0,2,107,2,2,5,8,6.0,16.0,0,0,2.0,2.0,0,0,1,0,0
1231,0,0,0,0,2,1.0,3,136,9,0,2,5,5.0,9.0,1,0,0.0,2.0,0,0,1,0,0
1232,0,1,1,0,4,2.0,8,278,3,1,4,10,21.0,27.0,0,0,8.0,11.0,0,0,3,0,0
1233,0,3,3,0,16,0.0,16,134,3,1,4,4,6.0,12.0,0,0,5.0,6.0,1,0,0,1,0
